GET	/api/v1/dispatch/pending	com.bigbrightpaints.erp.modules.inventory.controller.DispatchController#getPendingSlips	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/DispatchController.java
GET	/api/v1/dispatch/preview/{slipId}	com.bigbrightpaints.erp.modules.inventory.controller.DispatchController#getDispatchPreview	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/DispatchController.java
POST	/api/v1/dispatch/backorder/{slipId}/cancel	com.bigbrightpaints.erp.modules.inventory.controller.DispatchController#cancelBackorder	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/DispatchController.java
POST	/api/v1/dispatch/confirm	com.bigbrightpaints.erp.modules.inventory.controller.DispatchController#confirmDispatch	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/DispatchController.java
GET	/api/v1/dispatch/slip/{slipId}	com.bigbrightpaints.erp.modules.inventory.controller.DispatchController#getPackagingSlip	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/DispatchController.java
GET	/api/v1/dispatch/slip/{slipId}/challan/pdf	com.bigbrightpaints.erp.modules.inventory.controller.DispatchController#downloadDeliveryChallan	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/DispatchController.java
PATCH	/api/v1/dispatch/slip/{slipId}/status	com.bigbrightpaints.erp.modules.inventory.controller.DispatchController#updateSlipStatus	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/DispatchController.java
POST	/api/v1/factory/cost-allocation	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#allocateCosts	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
GET	/api/v1/factory/dashboard	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#dashboard	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
GET	/api/v1/factory/packaging-mappings	com.bigbrightpaints.erp.modules.factory.controller.PackagingMappingController#listMappings	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/PackagingMappingController.java
GET	/api/v1/factory/packaging-mappings/active	com.bigbrightpaints.erp.modules.factory.controller.PackagingMappingController#listActiveMappings	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/PackagingMappingController.java
POST	/api/v1/factory/packaging-mappings	com.bigbrightpaints.erp.modules.factory.controller.PackagingMappingController#createMapping	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/PackagingMappingController.java
DELETE	/api/v1/factory/packaging-mappings/{id}	com.bigbrightpaints.erp.modules.factory.controller.PackagingMappingController#deactivateMapping	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/PackagingMappingController.java
PUT	/api/v1/factory/packaging-mappings/{id}	com.bigbrightpaints.erp.modules.factory.controller.PackagingMappingController#updateMapping	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/PackagingMappingController.java
POST	/api/v1/factory/packing-records	com.bigbrightpaints.erp.modules.factory.controller.PackingController#recordPacking	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/PackingController.java
GET	/api/v1/factory/production-logs/{productionLogId}/packing-history	com.bigbrightpaints.erp.modules.factory.controller.PackingController#packingHistory	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/PackingController.java
GET	/api/v1/factory/production-plans	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#plans	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
POST	/api/v1/factory/production-plans	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#createPlan	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
DELETE	/api/v1/factory/production-plans/{id}	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#deletePlan	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
PUT	/api/v1/factory/production-plans/{id}	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#updatePlan	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
PATCH	/api/v1/factory/production-plans/{id}/status	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#updatePlanStatus	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
POST	/api/v1/factory/production/logs	com.bigbrightpaints.erp.modules.factory.controller.ProductionLogController#create	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/ProductionLogController.java
GET	/api/v1/factory/production/logs	com.bigbrightpaints.erp.modules.factory.controller.ProductionLogController#list	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/ProductionLogController.java
GET	/api/v1/factory/production/logs/{id}	com.bigbrightpaints.erp.modules.factory.controller.ProductionLogController#detail	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/ProductionLogController.java
GET	/api/v1/factory/tasks	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#tasks	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
POST	/api/v1/factory/tasks	com.bigbrightpaints.erp.modules.factory.controller.FactoryController#createTask	src/main/java/com/bigbrightpaints/erp/modules/factory/controller/FactoryController.java
